y1,x1,K,midpoint_offset,dt,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
36.00,2050,-11.50,32,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,34.295551,32.874690,30.525122,26.864669,21.660021,15.146078,8.179803,1.877562,-3.017433,-6.388065
36.00,2050,-12.00,31,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,34.045799,32.452488,29.843403,25.841128,20.277800,13.517581,6.525839,0.402334,-4.227288,-7.353071
36.00,2050,-12.50,30,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,33.765000,31.981336,29.091857,24.733469,18.819453,11.850000,4.880547,-1.033469,-5.391857,-8.281336
36.00,2050,-13.00,29,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,33.449704,31.456662,28.266028,23.540356,17.289808,10.153008,3.252536,-2.426213,-6.511523,-9.174739
36.00,2050,-13.50,28,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,33.096177,30.873728,27.361770,22.261534,15.695048,8.436686,1.649622,-3.773250,-7.587182,-10.035264
36.00,2050,-14.00,27,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,32.700407,30.227696,26.375396,20.897967,14.042623,6.711239,0.078692,-5.072854,-8.620144,-10.864951
36.00,2050,-14.50,26,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,32.258115,29.513704,25.303842,19.451960,12.341107,4.986722,-1.454392,-6.324139,-9.612048,-11.665853
36.00,2050,-15.00,25,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,31.764772,28.726963,24.144838,17.927228,10.600000,3.272772,-2.944838,-7.526963,-10.564772,-12.440000
36.00,2050,-15.50,24,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,31.215638,27.862879,22.897082,16.328924,8.829482,1.578376,-4.388927,-8.681824,-11.480366,-13.189373
36.00,2050,-16.00,23,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,30.605807,26.917191,21.560404,14.663612,7.040141,-0.088325,-5.783977,-9.789756,-12.360981,-13.915886
36.00,2050,-16.50,22,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,29.930271,25.886123,20.135914,12.939168,5.242676,-1.720178,-7.128275,-10.852223,-13.208823,-14.621365
36.00,2050,-17.00,21,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,29.184005,24.766556,18.626120,11.164633,3.447606,-3.311117,-8.420990,-11.871024,-14.026102,-15.307547
36.00,2050,-17.50,20,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,28.362068,23.556207,17.035002,9.350000,1.664998,-4.856207,-9.662068,-12.848208,-14.815000,-15.976063
36.00,2050,-18.00,19,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,27.459730,22.253807,15.368040,7.505956,-0.095784,-6.351641,-10.852125,-13.785993,-15.577641,-16.628445
36.00,2050,-18.50,18,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,26.472612,20.859274,13.632175,5.643596,-1.826271,-7.794704,-11.992331,-14.686699,-16.316072,-17.266117
36.00,2050,-19.00,17,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,25.396850,19.373861,11.835713,3.774112,-3.519048,-9.183696,-13.084302,-15.552695,-17.032246,-17.890403
36.00,2050,-19.50,16,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,24.229270,17.800280,9.988159,1.908490,-5.167842,-10.517841,-14.130001,-16.386352,-17.728014,-18.502524
36.00,2050,-20.00,15,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,22.967576,16.142777,8.100000,0.057223,-6.767576,-11.797174,-15.131644,-17.190000,-18.405116,-19.103607
36.00,2055,0.00,55,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.149862,36.069952,35.926843,35.671811,35.221272,34.437500,33.109824,30.959031,27.714851
36.00,2055,-0.50,54,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.135831,36.044780,35.881846,35.591881,35.080871,34.195663,32.706958,30.323710,26.793864
36.00,2055,-1.00,53,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.119863,36.016151,35.830719,35.501223,34.922123,33.923694,32.257975,29.625773,25.803162
36.00,2055,-1.50,52,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.101697,35.983599,35.772652,35.398463,34.742810,33.618334,31.758875,28.861976,24.742993
36.00,2055,-2.00,51,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.081033,35.946599,35.706733,35.282067,34.540494,33.276093,31.205605,28.029526,23.614644
36.00,2055,-2.50,50,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.057535,35.904557,35.631935,35.150325,34.312500,32.893260,30.594137,27.126220,22.420509
36.00,2055,-3.00,49,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.030820,35.856802,35.547111,35.001339,34.055912,32.465934,29.920561,26.150589,21.164125
36.00,2055,-3.50,48,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.000457,35.802580,35.450969,34.833003,33.767566,31.990054,29.181194,25.102032,19.850164
36.00,2055,-4.00,47,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.965957,35.741040,35.342070,34.642996,33.444052,31.461450,28.372703,23.980940,18.484374
36.00,2055,-4.50,46,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.926769,35.671225,35.218803,34.428761,33.081720,30.875906,27.492240,22.788804,17.073474
36.00,2055,-5.00,45,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.882270,35.592060,35.079378,34.187500,32.676696,30.229242,26.537589,21.528284,15.625000
36.00,2055,-5.50,44,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.831757,35.502341,34.921806,33.916161,32.224911,29.517412,25.507315,20.203241,14.147116
36.00,2055,-6.00,43,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.774440,35.400716,34.743884,33.611438,31.722133,28.736615,24.400901,18.818728,12.648390
36.00,2055,-6.50,42,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.709427,35.285676,34.543182,33.269769,31.164024,27.883430,23.218887,17.380919,11.137559
36.00,2055,-7.00,41,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.635717,35.155539,34.317029,32.887346,30.546207,26.954954,21.962964,15.897000,9.623289
36.00,2055,-7.50,40,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.552185,35.008431,34.062500,32.460132,29.864348,25.948958,20.636059,14.375000,8.113941
36.00,2055,-8.00,39,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.457571,34.842273,33.776410,31.983888,29.114263,24.864040,19.242358,12.823590,6.617372
36.00,2055,-8.50,38,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.350462,34.654765,33.455310,31.454212,28.292036,23.699771,17.787292,11.251845,5.140756
36.00,2055,-9.00,37,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.229283,34.443368,33.095487,30.866599,27.394157,22.456833,16.277464,9.668996,3.690455
36.00,2055,-9.50,36,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,35.092276,34.205297,32.692973,30.216508,26.417668,21.137124,14.720526,8.084173,2.271925
36.00,2055,-10.00,35,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,34.937485,33.937500,32.243569,29.499454,25.360327,19.743834,13.125000,6.506166,0.889673
36.00,2055,-10.50,34,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,34.762741,33.636659,31.742864,28.711114,24.220765,18.281474,11.500064,4.943212,-0.452753
36.00,2055,-11.00,33,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,34.565646,33.299182,31.186291,27.847457,22.998641,16.755855,9.855300,3.402810,-1.752738
36.00,2055,-11.50,32,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,34.343555,32.921204,30.569173,26.904883,21.694780,15.174009,8.200432,1.891585,-3.008542
36.00,2055,-12.00,31,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,34.093564,32.498600,29.886809,25.880382,20.311284,13.544052,6.545056,0.415199,-4.219225
36.00,2055,-12.50,30,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,33.812500,32.027005,29.134559,24.771696,18.851608,11.875000,4.898392,-1.021696,-5.384559
36.00,2055,-13.00,29,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,33.496909,31.501841,28.307965,23.577491,17.320590,10.176538,3.269053,-2.415467,-6.504929
36.00,2055,-13.50,28,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,33.143054,30.918370,27.402878,22.297511,15.724419,8.458755,1.664863,-3.763465,-7.581233
36.00,2055,-14.00,27,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,32.746922,30.271748,26.415610,20.932726,14.070554,6.731868,0.092715,-5.063963,-8.614786
36.00,2055,-14.50,26,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,32.304227,29.557110,25.343096,19.485443,12.367578,5.005940,-1.441526,-6.316076,-9.607227
36.00,2055,-15.00,25,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,31.810441,28.769665,24.183065,17.959383,10.625000,3.290617,-2.933065,-7.519665,-10.560441
36.00,2055,-15.50,24,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,31.260818,27.904816,22.934216,16.359706,8.853012,1.594893,-4.378182,-8.675230,-11.476478
36.00,2055,-16.00,23,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,30.650449,26.958299,21.596381,14.692983,7.062210,-0.073084,-5.774192,-9.783808,-12.357496
36.00,2055,-16.50,22,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,29.974322,25.926337,20.170673,12.967099,5.263304,-1.706155,-7.119384,-10.846864,-13.205701
36.00,2055,-17.00,21,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,29.227411,24.805810,18.659603,11.191104,3.466824,-3.298252,-8.412927,-11.866204,-14.023307
36.00,2055,-17.50,20,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,28.404770,23.594434,17.067158,9.375000,1.682842,-4.844434,-9.654770,-12.843877,-14.812500
36.00,2055,-18.00,19,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,27.501667,22.290942,15.398823,7.529486,-0.079267,-6.340896,-10.845531,-13.782105,-15.575406
36.00,2055,-18.50,18,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,26.513720,20.895251,13.661547,5.665665,-1.811030,-7.784919,-11.986382,-14.683213,-16.314076
36.00,2055,-19.00,17,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,25.437064,19.408619,11.863644,3.794741,-3.505025,-9.174805,-13.078943,-15.549573,-17.030464
36.00,2055,-19.50,16,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,24.268524,17.833763,10.014630,1.927708,-5.154977,-10.509778,-14.125181,-16.383556,-17.726423
36.00,2055,-20.00,15,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,23.005803,16.174933,8.125000,0.075067,-6.755803,-11.789876,-15.127313,-17.187500,-18.403697
36.00,2060,0.00,55,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.199724,36.119703,35.976397,35.721013,35.269853,34.485000,33.155493,31.001733
36.00,2060,-0.50,54,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.185675,36.094501,35.931345,35.640985,35.129280,34.242868,32.752137,30.365647
36.00,2060,-1.00,53,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.169689,36.065837,35.880157,35.550218,34.970340,33.970571,32.302617,29.666882
36.00,2060,-1.50,52,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.151500,36.033247,35.822020,35.447335,34.790814,33.664849,31.802927,28.902190
36.00,2060,-2.00,51,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.130812,35.996202,35.756022,35.330801,34.588259,33.322205,31.249011,28.068780
36.00,2060,-2.50,50,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.107286,35.954111,35.681138,35.198906,34.360000,32.938929,30.636839,27.164447
36.00,2060,-3.00,49,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.080541,35.906301,35.596215,35.049748,34.103117,32.511114,29.962498,26.187724
36.00,2060,-3.50,48,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.050143,35.852017,35.499964,34.881221,33.814443,32.034696,29.222303,25.138009
36.00,2060,-4.00,47,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,36.015604,35.790407,35.390942,34.691000,33.490566,31.505501,28.412917,24.015699
36.00,2060,-4.50,46,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.976372,35.720515,35.267538,34.476527,33.127832,30.919312,27.531494,22.822287
36.00,2060,-5.00,45,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.931824,35.641263,35.127959,34.235000,32.722365,30.271945,26.575816,21.560439
36.00,2060,-5.50,44,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.881257,35.551445,34.970215,33.963366,32.270091,29.559349,25.544449,20.234024
36.00,2060,-6.00,43,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.823877,35.449711,34.792102,33.658315,31.766775,28.777724,24.436879,18.848099
36.00,2060,-6.50,42,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.758795,35.334548,34.591186,33.316284,31.208076,27.923644,23.253645,17.408850
36.00,2060,-7.00,41,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.685007,35.204274,34.364794,32.933459,30.589613,26.994208,21.996447,15.923470
36.00,2060,-7.50,40,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.601388,35.057012,34.110000,32.505801,29.907050,25.987185,20.668214,14.400000
36.00,2060,-8.00,39,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.506675,34.890683,33.823615,32.029067,29.156200,24.901175,19.273140,12.847119
36.00,2060,-8.50,38,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.399457,34.702982,33.502188,31.498854,28.333145,23.735749,17.816663,11.273914
36.00,2060,-9.00,37,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.278155,34.491372,33.142001,30.910650,27.434371,22.491592,16.305395,9.689624
36.00,2060,-9.50,36,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,35.141010,34.253062,32.739086,30.259914,26.456922,21.170607,14.746996,8.103390
36.00,2060,-10.00,35,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,34.986066,33.985000,32.289237,29.542156,25.398555,19.775989,13.150000,6.524011
36.00,2060,-10.50,34,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,34.811150,33.683864,31.788044,28.753051,24.257900,18.312256,11.523593,4.959729
36.00,2060,-11.00,33,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,34.613863,33.346060,31.230932,27.888566,23.034619,16.785227,9.877369,3.418051
36.00,2060,-11.50,32,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,34.391558,32.967719,30.613225,26.945098,21.729539,15.201940,8.221061,1.905607
36.00,2060,-12.00,31,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,34.141329,32.544713,29.930215,25.919636,20.344767,13.570522,6.564274,0.428065
36.00,2060,-12.50,30,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,33.860000,32.072673,29.177261,24.809924,18.883764,11.900000,4.916236,-1.009924
36.00,2060,-13.00,29,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,33.544114,31.547021,28.349902,23.614625,17.351372,10.200067,3.285569,-2.404722
36.00,2060,-13.50,28,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,33.189932,30.963011,27.443987,22.333489,15.753790,8.480824,1.680104,-3.753679
36.00,2060,-14.00,27,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,32.793436,30.315799,26.455825,20.967485,14.098485,6.752497,0.106737,-5.055071
36.00,2060,-14.50,26,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,32.350340,29.600516,25.382350,19.518926,12.394048,5.025158,-1.428661,-6.308013
36.00,2060,-15.00,25,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,31.856110,28.812367,24.221293,17.991539,10.650000,3.308461,-2.921293,-7.512367
36.00,2060,-15.50,24,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,31.305997,27.946753,22.971351,16.390489,8.876541,1.611410,-4.367436,-8.668636
36.00,2060,-16.00,23,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,30.695090,26.999408,21.632359,14.722354,7.084279,-0.057842,-5.764406,-9.777859
36.00,2060,-16.50,22,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,30.018374,25.966552,20.205432,12.995030,5.283933,-1.692133,-7.110492,-10.841506
36.00,2060,-17.00,21,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,29.270817,24.845064,18.693086,11.217574,3.486042,-3.285386,-8.404864,-11.861383
36.00,2060,-17.50,20,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,28.447473,23.632662,17.099313,9.400000,1.700687,-4.832662,-9.647473,-12.839546
36.00,2060,-18.00,19,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,27.543604,22.328076,15.429605,7.553015,-0.062750,-6.330150,-10.838937,-13.778218
36.00,2060,-18.50,18,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,26.554829,20.931228,13.690918,5.687734,-1.795789,-7.775133,-11.980434,-14.679728
36.00,2060,-19.00,17,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,25.477279,19.443378,11.891575,3.815369,-3.491002,-9.165913,-13.073585,-15.546450
36.00,2060,-19.50,16,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,24.307778,17.867246,10.041100,1.946925,-5.142111,-10.501715,-14.120360,-16.380761
36.00,2060,-20.00,15,50,35.850000,35.900000,35.950000,36.000000,36.050000,36.100000,36.150000,36.200000,36.250000,36.300000,23.044031,16.207088,8.150000,0.092912,-6.744031,-11.782578,-15.122982,-17.185000
36.50,2020,0.00,55,50,35.850000,36.066667,35.967035,35.887529,35.745144,35.491401,35.043141,34.263333,32.942372,30.802457,27.574684,23.194831,18.033333,12.871836,8.491983,5.264210,3.124295,1.803333
36.50,2020,-0.50,54,50,35.850000,36.066667,35.953067,35.862471,35.700350,35.411831,34.903370,34.022578,32.541299,30.169941,26.657704,22.012140,16.707893,11.579290,7.358702,4.322398,2.343030,1.134273
36.50,2020,-1.00,53,50,35.850000,36.066667,35.937171,35.833969,35.649450,35.321575,34.745325,33.751810,32.094290,29.475042,25.671245,20.773906,15.360560,10.298712,6.254289,3.409828,1.584029,0.479907
36.50,2020,-1.50,52,50,35.850000,36.066667,35.919084,35.801560,35.591637,35.219265,34.566796,33.447782,31.597353,28.714523,24.615544,19.485416,13.999048,9.035648,5.180540,2.525961,0.846082,-0.160834
36.50,2020,-2.00,51,50,35.850000,36.066667,35.898509,35.764720,35.526003,35.103373,34.365354,33.107013,31.046450,27.885593,23.491873,18.152889,12.631057,7.794928,4.138615,1.669981,0.127939,-0.788984
36.50,2020,-2.50,50,50,35.850000,36.066667,35.875112,35.722858,35.451526,34.972194,34.138333,32.725808,30.437562,26.986053,22.302606,16.783333,11.264061,6.580614,3.129104,0.840859,-0.571667,-1.405528
36.50,2020,-3.00,49,50,35.850000,36.066667,35.848510,35.675305,35.367060,34.823838,33.882827,32.300276,29.766792,26.014429,21.051257,15.384367,9.905130,5.395988,2.152097,0.037403,-1.253995,-2.011400
36.50,2020,-3.50,48,50,35.850000,36.066667,35.818274,35.621310,35.271321,34.656205,33.595682,31.826368,29.030463,24.970114,19.742469,13.964015,8.560765,4.243563,1.207254,-0.741689,-1.920279,-2.607484
36.50,2020,-4.00,47,50,35.850000,36.066667,35.783917,35.560025,35.162872,34.466983,33.273499,31.299928,28.225249,23.853491,18.381961,12.530485,7.236778,3.125119,0.293882,-1.497790,-2.571715,-3.194604
36.50,2020,-4.50,46,50,35.850000,36.066667,35.744890,35.490495,35.040109,34.253622,32.912640,30.716751,27.348307,22.666032,16.976415,11.091940,5.938202,2.041764,-0.588995,-2.232310,-3.209451,-3.773532
36.50,2020,-5.00,45,50,35.850000,36.066667,35.700571,35.411651,34.901248,34.013333,32.509244,30.072668,26.397422,21.410380,15.533333,9.656286,4.669245,0.993999,-1.442578,-2.946667,-3.834581,-4.344985
36.50,2020,-5.50,44,50,35.850000,36.066667,35.650261,35.322290,34.744305,33.743076,32.059253,29.363643,25.371155,20.090373,14.060841,8.230970,3.433274,-0.018204,-2.268224,-3.642262,-4.448137,-4.909626
36.50,2020,-6.00,43,50,35.850000,36.066667,35.593170,35.221068,34.567086,33.439554,31.558447,28.585884,24.268984,18.711033,12.567470,6.822819,2.232836,-0.995321,-3.067406,-4.320465,-5.051090,-5.468068
36.50,2020,-6.50,42,50,35.850000,36.066667,35.528412,35.106478,34.367169,33.099217,31.002502,27.735976,23.091437,17.278506,11.061921,5.437908,1.069698,-1.938196,-3.841662,-4.982596,-5.644350,-6.020876
36.50,2020,-7.00,41,50,35.850000,36.066667,35.454988,34.976845,34.141889,32.718267,30.387051,26.811021,21.840192,15.799941,9.552824,4.081477,-0.055087,-2.847972,-4.592559,-5.629919,-6.228762,-6.568567
36.50,2020,-7.50,40,50,35.850000,36.066667,35.371776,34.830301,33.888333,32.292680,29.707774,25.808791,20.518155,14.283333,8.048511,2.757876,-1.141107,-3.726014,-5.321667,-6.263634,-6.805109,-7.111618
36.50,2020,-8.00,39,50,35.850000,36.066667,35.277520,34.664772,33.603325,31.818229,28.960494,24.727880,19.129489,12.737315,6.556811,1.470560,-2.188505,-4.573851,-6.030530,-6.884873,-7.374118,-7.650461
36.50,2020,-8.50,38,50,35.850000,36.066667,35.170814,34.477967,33.283426,31.290526,28.141305,23.567854,17.679597,11.170925,5.084872,0.222109,-3.197895,-5.393124,-6.720651,-7.494697,-7.936456,-8.185494
36.50,2020,-9.00,37,50,35.850000,36.066667,35.050085,34.267355,32.924934,30.705077,27.246703,22.329384,16.175051,9.593357,3.639038,-0.985723,-4.170275,-6.185534,-7.393476,-8.094097,-8.492736,-8.717080
36.50,2020,-9.50,36,50,35.850000,36.066667,34.913582,34.030157,32.523894,30.057352,26.273735,21.014352,14.623467,8.013708,2.224751,-2.151938,-5.106949,-6.952808,-8.050386,-8.683992,-9.043523,-9.245546
36.50,2020,-10.00,35,50,35.850000,36.066667,34.759354,33.763333,32.076117,29.342879,25.220160,19.625930,13.033333,6.440737,0.846507,-3.276213,-6.009450,-7.696667,-8.692687,-9.265234,-9.589331,-9.771194
36.50,2020,-10.50,34,50,35.850000,36.066667,34.585240,33.463575,31.577206,28.557345,24.084606,18.168605,11.413789,4.882651,-0.492154,-4.358806,-6.879478,-8.418797,-9.321610,-9.838610,-10.130631,-10.294295
36.50,2020,-11.00,33,50,35.850000,36.066667,34.388848,33.127298,31.022605,27.696726,22.866724,16.648161,9.774380,3.346926,-1.788618,-5.400470,-7.718841,-9.120837,-9.938304,-10.404843,-10.667852,-10.815096
36.50,2020,-11.50,32,50,35.850000,36.066667,34.167541,32.750652,30.407651,26.757430,21.567330,15.071596,8.124793,1.840168,-3.041144,-6.402354,-8.529406,-9.804357,-10.543843,-10.964597,-11.201385,-11.333821
36.50,2020,-12.00,31,50,35.850000,36.066667,33.918425,32.329521,29.727653,25.736449,20.188512,13.446993,6.474592,0.368026,-4.248789,-7.365925,-9.313057,-10.470854,-11.139222,-11.518478,-11.731586,-11.850674
36.50,2020,-12.50,30,50,35.850000,36.066667,33.638333,31.859553,28.977985,24.631529,18.733705,11.783333,4.832962,-1.064862,-5.411318,-8.292886,-10.071667,-11.121740,-11.725359,-12.067044,-12.258777,-12.365838
36.50,2020,-13.00,29,50,35.850000,36.066667,33.323824,31.336183,28.154196,23.441331,17.207722,10.090263,3.208491,-2.454868,-6.529107,-9.185105,-10.807065,-11.758346,-12.303103,-12.610801,-12.783251,-12.879479
36.50,2020,-13.50,28,50,35.850000,36.066667,32.971170,30.754684,27.252147,22.165594,15.616724,8.377835,1.608979,-3.799345,-7.603044,-10.044559,-11.521023,-12.381911,-12.873231,-13.150210,-13.305274,-13.391749
